example_id                                                    | status | run_time              |
./spec/requests/admin/notifications_spec.rb[1:1:7]            | passed | 0.0832 seconds        |
./spec/requests/admin/notifications_spec.rb[1:1:8]            | passed | 0.03226 seconds       |
./spec/requests/admin/notifications_spec.rb[1:1:9]            | passed | 0.0292 seconds        |
./spec/requests/admin/notifications_spec.rb[1:1:10]           | passed | 0.03053 seconds       |
./spec/requests/admin/notifications_spec.rb[1:1:11]           | passed | 0.14813 seconds       |
./spec/requests/admin/notifications_spec.rb[1:1:12]           | passed | 0.06405 seconds       |
./spec/requests/admin/notifications_spec.rb[1:2:1]            | passed | 0.03691 seconds       |
./spec/requests/admin/notifications_spec.rb[1:2:2]            | passed | 0.035 seconds         |
./spec/requests/admin/notifications_spec.rb[1:2:3]            | passed | 0.04256 seconds       |
./spec/requests/admin/notifications_spec.rb[1:2:4]            | passed | 0.03825 seconds       |
./spec/requests/admin/notifications_spec.rb[1:2:5]            | passed | 0.06131 seconds       |
./spec/requests/admin/permissions_spec.rb[1:1]                | passed | 0.0289 seconds        |
./spec/requests/admin/permissions_spec.rb[1:2]                | passed | 0.02319 seconds       |
./spec/requests/admin/permissions_spec.rb[1:3]                | passed | 0.05142 seconds       |
./spec/requests/admin/permissions_spec.rb[1:4]                | passed | 0.02043 seconds       |
./spec/requests/admin/permissions_spec.rb[1:5]                | passed | 0.03215 seconds       |
./spec/requests/admin/permissions_spec.rb[1:6]                | passed | 0.02512 seconds       |
./spec/requests/admin/permissions_spec.rb[1:7]                | passed | 0.0162 seconds        |
./spec/requests/admin/products_spec.rb[1:1]                   | passed | 0.11502 seconds       |
./spec/requests/admin/products_spec.rb[1:2]                   | passed | 0.0967 seconds        |
./spec/requests/admin/products_spec.rb[1:3]                   | passed | 0.04394 seconds       |
./spec/requests/admin/products_spec.rb[1:4]                   | passed | 0.03363 seconds       |
./spec/requests/admin/products_spec.rb[1:5]                   | passed | 0.03115 seconds       |
./spec/requests/admin/products_spec.rb[1:6]                   | passed | 0.0319 seconds        |
./spec/requests/admin/products_spec.rb[1:7]                   | passed | 0.0315 seconds        |
./spec/requests/admin/products_spec.rb[1:8]                   | passed | 0.06376 seconds       |
./spec/requests/admin/products_spec.rb[1:9]                   | passed | 0.04014 seconds       |
./spec/requests/admin/products_spec.rb[1:10]                  | passed | 0.0227 seconds        |
./spec/requests/admin/products_spec.rb[1:11:1]                | passed | 0.06463 seconds       |
./spec/requests/admin/products_spec.rb[1:11:2]                | passed | 0.05564 seconds       |
./spec/requests/admin/products_spec.rb[1:12:1]                | passed | 0.05012 seconds       |
./spec/requests/admin/roles_spec.rb[1:1]                      | passed | 0.0267 seconds        |
./spec/requests/admin/roles_spec.rb[1:2]                      | passed | 0.06275 seconds       |
./spec/requests/admin/roles_spec.rb[1:3]                      | passed | 0.01873 seconds       |
./spec/requests/admin/roles_spec.rb[1:4]                      | passed | 0.0273 seconds        |
./spec/requests/admin/roles_spec.rb[1:5:1]                    | passed | 0.08428 seconds       |
./spec/requests/admin/roles_spec.rb[1:5:2]                    | passed | 0.01558 seconds       |
./spec/requests/admin/roles_spec.rb[1:6:1]                    | passed | 0.02221 seconds       |
./spec/requests/admin/users_spec.rb[1:1]                      | passed | 0.03888 seconds       |
./spec/requests/admin/users_spec.rb[1:2]                      | passed | 0.03453 seconds       |
./spec/requests/admin/users_spec.rb[1:3]                      | passed | 0.04756 seconds       |
./spec/requests/admin/users_spec.rb[1:4]                      | passed | 0.05831 seconds       |
./spec/requests/admin/users_spec.rb[1:5]                      | passed | 0.03284 seconds       |
./spec/requests/admin/users_spec.rb[1:6]                      | passed | 0.02475 seconds       |
./spec/requests/admin/users_spec.rb[1:7]                      | passed | 0.04278 seconds       |
./spec/requests/admin/users_spec.rb[1:8:1]                    | passed | 0.04104 seconds       |
./spec/requests/admin/users_spec.rb[1:8:2]                    | passed | 0.02232 seconds       |
./spec/requests/admin/users_spec.rb[1:9:1]                    | passed | 0.03609 seconds       |
./spec/requests/admin/users_spec.rb[1:10:1]                   | passed | 0.05035 seconds       |
./spec/requests/ai_spec.rb[1:1]                               | passed | 0.0424 seconds        |
./spec/requests/ai_spec.rb[1:2]                               | passed | 0.03692 seconds       |
./spec/requests/ai_spec.rb[1:3]                               | passed | 0.03919 seconds       |
./spec/requests/ai_spec.rb[1:4]                               | passed | 0.04743 seconds       |
./spec/requests/ai_spec.rb[1:5]                               | passed | 0.0498 seconds        |
./spec/requests/ai_spec.rb[1:6]                               | passed | 0.06725 seconds       |
./spec/requests/ai_spec.rb[1:7:1]                             | passed | 0.05319 seconds       |
./spec/requests/ai_spec.rb[1:8:1]                             | passed | 0.0628 seconds        |
./spec/requests/ai_spec.rb[1:9:1]                             | passed | 0.03799 seconds       |
./spec/requests/ai_spec.rb[1:10:1]                            | passed | 0.04234 seconds       |
./spec/requests/ai_spec.rb[1:11:1]                            | passed | 0.05937 seconds       |
./spec/requests/ai_spec.rb[1:12:1]                            | passed | 0.08005 seconds       |
./spec/requests/ai_spec.rb[1:13:1]                            | passed | 0.02968 seconds       |
./spec/requests/assets_spec.rb[1:1]                           | passed | 0.01736 seconds       |
./spec/requests/assets_spec.rb[1:2]                           | passed | 0.03989 seconds       |
./spec/requests/assets_spec.rb[1:3]                           | passed | 0.0453 seconds        |
./spec/requests/assets_spec.rb[1:4]                           | passed | 0.04334 seconds       |
./spec/requests/assets_spec.rb[1:5]                           | passed | 0.04764 seconds       |
./spec/requests/assets_spec.rb[1:6]                           | passed | 0.04397 seconds       |
./spec/requests/assets_spec.rb[1:7]                           | passed | 0.06107 seconds       |
./spec/requests/assets_spec.rb[1:8]                           | passed | 0.03577 seconds       |
./spec/requests/auth/confirmations_spec.rb[1:1:1]             | passed | 0.01555 seconds       |
./spec/requests/auth/confirmations_spec.rb[1:1:2]             | passed | 0.00987 seconds       |
./spec/requests/auth/confirmations_spec.rb[1:1:3]             | passed | 0.00649 seconds       |
./spec/requests/auth/confirmations_spec.rb[1:2:1]             | passed | 0.01891 seconds       |
./spec/requests/auth/confirmations_spec.rb[1:2:2]             | passed | 0.0147 seconds        |
./spec/requests/auth/confirmations_spec.rb[1:2:3]             | passed | 0.00658 seconds       |
./spec/requests/auth/confirmations_spec.rb[1:3:1]             | passed | 0.0163 seconds        |
./spec/requests/auth/confirmations_spec.rb[1:3:2]             | passed | 0.04146 seconds       |
./spec/requests/auth/google_sessions_spec.rb[1:1:1]           | passed | 0.0269 seconds        |
./spec/requests/auth/google_sessions_spec.rb[1:1:2]           | passed | 0.05913 seconds       |
./spec/requests/auth/google_sessions_spec.rb[1:1:3]           | passed | 0.01416 seconds       |
./spec/requests/auth/google_sessions_spec.rb[1:1:4]           | passed | 0.01052 seconds       |
./spec/requests/auth/google_sessions_spec.rb[1:1:5]           | passed | 0.01533 seconds       |
./spec/requests/auth/google_sessions_spec.rb[1:2:1]           | passed | 0.01383 seconds       |
./spec/requests/auth/google_sessions_spec.rb[1:2:2]           | passed | 0.00926 seconds       |
./spec/requests/auth/google_sessions_spec.rb[1:2:3]           | passed | 0.03414 seconds       |
./spec/requests/auth/google_sessions_spec.rb[1:2:4]           | passed | 0.03395 seconds       |
./spec/requests/auth/google_sessions_spec.rb[1:2:5]           | passed | 0.04132 seconds       |
./spec/requests/auth/google_sessions_spec.rb[1:2:6]           | passed | 0.04963 seconds       |
./spec/requests/auth/google_sessions_spec.rb[1:2:7]           | passed | 0.01437 seconds       |
./spec/requests/auth/google_sessions_spec.rb[1:2:8]           | passed | 0.01191 seconds       |
./spec/requests/auth/passwords_spec.rb[1:1:1]                 | passed | 0.02009 seconds       |
./spec/requests/auth/passwords_spec.rb[1:1:2]                 | passed | 0.00927 seconds       |
./spec/requests/auth/passwords_spec.rb[1:1:3]                 | passed | 0.01492 seconds       |
./spec/requests/auth/passwords_spec.rb[1:2:1]                 | passed | 0.11182 seconds       |
./spec/requests/auth/passwords_spec.rb[1:2:2]                 | passed | 0.04088 seconds       |
./spec/requests/auth/passwords_spec.rb[1:2:3]                 | passed | 0.01909 seconds       |
./spec/requests/auth/passwords_spec.rb[1:3:1]                 | passed | 0.00887 seconds       |
./spec/requests/auth/registrations_spec.rb[1:1:1]             | passed | 0.02876 seconds       |
./spec/requests/auth/registrations_spec.rb[1:1:2]             | passed | 0.03595 seconds       |
./spec/requests/auth/registrations_spec.rb[1:1:3]             | passed | 0.02795 seconds       |
./spec/requests/auth/registrations_spec.rb[1:1:4]             | passed | 0.07855 seconds       |
./spec/requests/auth/registrations_spec.rb[1:1:5]             | passed | 0.03049 seconds       |
./spec/requests/auth/registrations_spec.rb[1:1:6]             | passed | 0.1925 seconds        |
./spec/requests/auth/registrations_spec.rb[1:1:7]             | passed | 0.01429 seconds       |
./spec/requests/auth/registrations_spec.rb[1:2:1]             | passed | 0.05116 seconds       |
./spec/requests/auth/registrations_spec.rb[1:2:2]             | passed | 0.00727 seconds       |
./spec/requests/auth/sessions_spec.rb[1:1:1]                  | passed | 0.00464 seconds       |
./spec/requests/auth/sessions_spec.rb[1:1:2]                  | passed | 0.01255 seconds       |
./spec/requests/auth/sessions_spec.rb[1:1:3]                  | passed | 0.00718 seconds       |
./spec/requests/auth/sessions_spec.rb[1:1:4]                  | passed | 0.01447 seconds       |
./spec/requests/auth/sessions_spec.rb[1:2:1]                  | passed | 0.02177 seconds       |
./spec/requests/auth/sessions_spec.rb[1:2:2]                  | passed | 0.03836 seconds       |
./spec/requests/auth/sessions_spec.rb[1:2:3]                  | passed | 0.02289 seconds       |
./spec/requests/auth/sessions_spec.rb[1:2:4]                  | passed | 0.0088 seconds        |
./spec/requests/auth/sessions_spec.rb[1:2:5]                  | passed | 0.01328 seconds       |
./spec/requests/auth/sessions_spec.rb[1:2:6]                  | passed | 0.01705 seconds       |
./spec/requests/auth/sessions_spec.rb[1:2:7]                  | passed | 0.01306 seconds       |
./spec/requests/auth/sessions_spec.rb[1:2:8]                  | passed | 0.01724 seconds       |
./spec/requests/auth/sessions_spec.rb[1:3:1]                  | passed | 0.02847 seconds       |
./spec/requests/auth/sessions_spec.rb[1:3:2]                  | passed | 0.00841 seconds       |
./spec/requests/auth/sessions_spec.rb[1:3:3]                  | passed | 0.01953 seconds       |
./spec/requests/auth/sessions_spec.rb[1:4:1]                  | passed | 0.03467 seconds       |
./spec/requests/auth/sessions_spec.rb[1:4:2]                  | passed | 0.06228 seconds       |
./spec/requests/auth/sessions_spec.rb[1:4:3]                  | passed | 0.04282 seconds       |
./spec/requests/auth/sessions_spec.rb[1:4:4]                  | passed | 0.02353 seconds       |
./spec/requests/auth/sessions_spec.rb[1:4:5]                  | passed | 0.01026 seconds       |
./spec/requests/auth/sessions_spec.rb[1:5:1]                  | passed | 0.02573 seconds       |
./spec/requests/auth/sessions_spec.rb[1:5:2]                  | passed | 0.0098 seconds        |
./spec/requests/auth/sessions_spec.rb[1:5:3]                  | passed | 0.04842 seconds       |
./spec/requests/speech_spec.rb[1:1]                           | passed | 0.02262 seconds       |
./spec/requests/speech_spec.rb[1:2]                           | passed | 0.02604 seconds       |
./spec/requests/speech_spec.rb[1:3]                           | passed | 0.02153 seconds       |
./spec/requests/speech_spec.rb[1:4]                           | passed | 0.0224 seconds        |
